affy_probe_id	GSM528691_IFNb18hr_1	GSM528692_IFNb18hr_2	GSM528749_media18hr_1	GSM528750_media18hr_2
216588_at	6.620217536	5.888555533	5.950291906	7.102895942
216589_at	12.3259457	12.49676658	11.92593625	11.52989249
216590_at	6.85868146	6.516882664	5.709799807	5.699820276
216591_s_at	277.0886353	256.7039472	221.3478412	208.1560133
216592_at	8.950507018	7.730647252	7.491659423	9.23113994
216593_s_at	51.14612187	55.44162466	42.22304636	47.8526456
216594_x_at	1363.700772	1630.330999	1058.831859	1127.025757
216595_at	5.821978667	5.49743133	5.897996353	5.176926812
216596_at	8.647576659	7.688961145	9.192872475	8.353754431
216597_at	7.152557801	6.815091961	6.951463478	7.496726722
216598_s_at	6.729484381	6.045342789	5.631559674	6.457424002
216599_x_at	8.297797882	8.213601966	9.081317278	7.027155433
216600_x_at	11.27767821	11.64414779	11.06368076	9.549840243
216601_at	10.9012627	9.491883631	10.75205009	12.27622192
216602_s_at	114.1383212	81.02855283	119.6664715	99.59644907
216603_at	8.021550576	7.915055509	7.597046871	8.489558626
216604_s_at	9.51768754	8.217618377	9.369598619	10.44990671
216605_s_at	7.848006339	8.077701581	7.20116652	7.285192291
216606_x_at	29.08067762	19.39885231	29.09954764	32.64410011
216607_s_at	639.3007588	686.2953811	586.0383152	601.8641943
216608_at	9.386745445	10.15552322	8.875934754	8.313217961
216609_at	286.8178168	639.2995803	239.0894808	265.279819
216610_at	7.58143528	7.12666095	7.4107402	6.285427392
216611_s_at	10.70945698	8.892091244	11.33357386	9.43355516
216612_x_at	6.361834262	5.789499526	5.355267814	5.437621702
216613_at	9.313963275	7.254494956	7.044942337	7.515348262
216614_at	7.551108485	6.326557745	7.074547485	7.217715483
216615_s_at	7.698189721	7.273154447	9.440689862	6.699422455
216616_at	7.155301516	6.305622741	7.787977337	7.277746713
216617_s_at	8.0119074	7.658485381	7.247861848	7.834732938
216618_at	6.381579953	6.076832098	5.882740947	6.795437428
216619_at	6.297938942	6.293141843	6.465021564	6.003173769
216620_s_at	87.88882674	102.2947357	129.9476064	114.1217711
216621_at	6.457225804	6.683962495	6.621167438	7.008622486
216622_at	5.806213767	6.391961744	6.07562867	6.092540475
216623_x_at	6.432517177	6.149446898	6.341963308	6.642422944
216624_s_at	8.844434758	8.547153378	8.752167692	7.844978018
216625_at	5.423030115	5.986786413	5.341984325	5.283992313
216626_at	6.461092864	5.639410246	7.066205752	7.975922581
216627_s_at	23.80258968	19.76844951	14.10064122	14.97029802
216628_at	5.662285272	5.069587978	5.45628651	5.877776766
216629_at	6.840889161	6.341765127	7.553730676	6.243614649
216630_at	11.06834382	8.890435736	10.47841369	9.999977319
216631_s_at	8.89201999	8.764066505	8.402273791	8.735559516
216632_at	6.398867616	6.981988581	6.884784366	5.965017315
216633_s_at	6.958008118	6.06145262	5.976762387	7.753288838
216634_at	7.579185707	7.969849209	6.857767116	7.229663853
216635_at	9.65309616	9.04145262	8.373150772	7.40625385
216636_at	7.405748981	7.030827522	6.7288581	5.798400873
216637_at	7.179795878	6.606063224	7.11269905	6.82081367
216638_s_at	6.038967353	7.424780644	6.008084419	5.751844416
216639_at	6.165011656	5.004003783	5.364630117	5.325295948
216640_s_at	895.79487	1037.89041	715.7512078	753.3937826
216641_s_at	178.7775182	136.4117299	172.5475379	147.7680704
216642_at	7.161123464	5.711996546	7.550139815	7.971096922
216643_at	6.337555042	5.785806757	6.265394551	5.693444253
216644_at	8.043330138	9.106068525	8.365661672	8.938442427
216645_at	10.65100901	10.87195382	10.92453877	10.90788738
216646_at	11.80160363	17.23775031	12.4396168	10.8423889
216647_at	8.94458602	7.732820122	7.690228847	8.49731649
216648_s_at	10.16281332	12.26762622	10.5510537	10.07163329
216649_at	7.399192685	7.254494956	8.407159656	7.153873398
216650_at	15.24277851	17.70032778	18.36492052	16.27115984
216651_s_at	7.713299623	6.611194559	7.529825997	5.98586003
216652_s_at	128.9622209	152.9582384	122.8068496	141.8678779
216653_at	7.370902761	6.896763999	6.446393932	7.040808507
216654_at	8.242507387	9.033554189	8.655867027	9.085797477
216655_s_at	6.982400493	8.26358907	7.200672181	9.152450141
216656_at	8.183480088	6.609731234	9.239368295	8.372622349
216657_at	6.391848243	6.839848038	6.926153343	6.873668869
216658_at	6.428877492	7.531669901	7.04803187	7.463895922
216659_at	6.629307328	6.849139347	6.414484146	7.101765564
216660_at	6.022625108	6.802809698	5.615552913	5.854848847
216661_x_at	9.013537828	8.778066478	8.422202234	7.594120979
216662_at	8.455272381	8.32695309	8.632091556	10.54228223
216663_s_at	6.604473668	6.180085632	6.717608639	7.793317055
216664_at	5.708025287	6.43962877	6.259338407	6.355249638
216665_s_at	5.19321072	5.066579728	5.418631548	5.524871442
216666_at	7.188469024	7.266415194	7.794488576	6.536556039
216667_at	7.2650137	5.891378893	7.822896319	6.755713851
216668_at	7.365294093	8.045674606	8.426988103	7.869685772
216669_at	6.392899455	6.035797223	5.981779079	5.990930105
216670_at	8.440908186	8.457767684	7.603301361	8.60909346
216671_x_at	16.65481434	12.03069639	11.35686602	14.25011927
216672_s_at	6.011247765	5.512970957	6.083406428	6.269463831
216673_at	7.769070834	7.628856606	6.775407682	6.469073284
216674_at	11.6796723	8.639115628	8.647617183	9.383524967
216675_at	7.756639503	8.842220825	8.686224088	7.736103371
216676_x_at	7.604976349	7.65847924	8.330485348	6.812811388
216677_at	7.960817264	8.042285678	8.71060412	7.660703841
216678_at	18.86284651	12.09043804	14.05149793	14.48418593
216679_at	7.078673254	8.112322848	7.095286234	8.180598222
216680_s_at	17.91227267	19.27441917	20.88196765	18.99616217
216681_at	9.830541669	8.223562044	7.428848393	7.475498656
216682_s_at	6.973990098	6.780532747	6.957630855	7.227628672
216683_at	6.242042269	5.657860619	6.612211837	6.742755086
216684_s_at	49.40890088	54.14539004	38.52358138	37.01485473
216685_s_at	49.36308213	59.76914091	52.94086265	56.47517233
216686_at	6.264776464	7.318444481	6.751348425	6.694563052
216687_x_at	6.027915717	5.890487139	6.486165777	6.151672751
216688_at	8.788906126	7.75035732	8.063773148	9.507779021
216689_x_at	23.64990371	12.51776564	17.98030283	17.70496976
216690_at	6.140075783	6.909577764	6.429890252	6.228898431
216691_at	9.041829913	7.938948035	9.709296394	7.752715521
216692_at	8.875091227	9.846396424	9.696568025	9.390327149
216693_x_at	164.4786172	205.9034429	236.3901303	219.6657001
216694_at	13.6821907	14.23195523	14.32734173	14.697372
216695_s_at	7.37773693	7.987162929	6.867351139	5.943553046
216696_s_at	8.229335963	7.338882574	8.506888052	8.362782812
216697_at	5.990915949	5.811790729	5.095087858	5.830370591
216698_x_at	18.23885404	15.65546526	18.04355532	20.18609048
216699_s_at	10.31799645	12.13094973	15.26415025	12.57966873
216700_at	8.848684409	9.141784439	8.852231239	9.550236833
216701_at	7.556847963	6.905354785	6.579179438	6.667601525
216702_x_at	8.846542111	7.830316192	8.281681059	9.39696732
216703_at	6.502211717	6.97958861	6.727206792	7.321920324
216704_at	7.323728763	7.033995822	7.16144349	7.580797295
216705_s_at	76.70476849	72.04700347	95.37729906	66.62327992
216706_x_at	7.418072622	7.89930832	8.320517099	9.059461282
216707_at	6.417330251	7.550551609	7.233871767	7.444468462
216708_x_at	8.455046235	8.020343492	8.009490382	7.107778591
216709_at	7.178811054	7.173574675	7.173056143	7.083631564
216710_x_at	6.323747834	7.002612051	6.56481442	6.353567907
216711_s_at	13.56544144	14.56601746	19.9384595	14.21820561
216712_at	6.690876514	6.977763646	7.248180192	7.018993139
216713_at	43.54032419	54.89158264	42.42916853	47.03146668
216714_at	6.91983433	7.264302447	6.833463532	6.825802346
216715_at	8.816875053	9.70105137	10.78661761	11.35992962
216716_at	7.499061269	8.445105007	8.822289361	7.772552347
216717_at	7.895013417	6.941464436	7.001110608	7.208177545
216718_at	7.076690643	6.770304769	7.23604243	7.16839318
216719_s_at	6.410287721	6.694081257	5.680493579	6.116471066
216720_at	6.009258658	6.646613722	6.18433291	6.966526166
216721_at	10.89097292	10.31790908	7.503890261	7.641240232
216722_at	5.403997652	5.200641054	5.351734683	5.375356869
216723_at	6.932710966	7.634163579	7.157326567	6.839750184
216724_at	6.685251341	6.361068824	6.138640525	6.384619976
216725_at	10.63589477	7.709019465	7.690736917	7.158801677
216726_at	6.645964582	6.192190773	6.250849598	5.997369869
216727_at	7.312959172	5.895603043	7.252754349	6.959613565
216728_at	6.329809007	6.522667245	6.061548995	7.482071644
216729_at	7.524111463	6.587450629	6.659953762	7.032039557
216730_at	9.8108116	9.912489116	9.813972048	9.047272216
216731_s_at	7.910459673	7.819821081	8.138716199	7.299461225
216732_at	7.756602752	8.570370723	7.609639699	6.946913164
216733_s_at	6.489520267	6.906914472	6.421180188	7.026133051
216734_s_at	10.66819021	9.584383336	10.23083664	10.75700534
216735_x_at	5.133942387	5.552010957	5.007797104	5.257944754
216736_at	7.713851021	9.672351719	8.776499553	8.949876134
216737_at	6.271245311	6.168608656	6.344838205	5.561968009
216738_at	7.927623836	7.73479412	7.868839828	8.923079479
216739_at	9.43280083	8.70004817	8.693358121	8.083563188
216740_at	7.206575596	6.142748745	6.729479099	7.423457059
216741_at	6.96907568	7.025340766	7.353023055	8.33958521
216742_at	6.453070074	6.161784527	5.971364964	5.72633346
216743_at	6.884010587	6.175241523	6.579002522	7.288413898
216744_at	6.416574102	6.349356811	7.216446636	6.786660866
216745_x_at	12.35059813	9.887250157	10.9433425	11.66523618
216746_at	6.686580963	6.727868292	6.395796518	6.387321457
216747_at	10.63364653	12.22551445	8.201251178	8.803587492
216748_at	8.799132914	8.458252498	8.144616091	9.045806114
216749_at	6.656007022	7.693614544	6.068117959	5.905659745
216750_at	9.060989328	7.668499933	7.649728812	7.899123912
216751_at	8.429291182	8.635007469	9.741942391	9.07217788
216752_at	5.906973285	6.288554681	5.868217222	6.031539499
216753_at	6.633548703	6.49794204	6.966680028	7.199901883
216754_at	6.582554136	6.531728564	7.121577141	8.719977283
216755_at	11.31283883	10.40140473	13.46430606	13.313932
216756_at	5.873259152	5.44184975	5.384393116	5.185404146
216757_at	6.549696864	5.731012109	6.098318844	6.505021399
216758_at	5.750257509	6.128569723	7.018601788	5.884064759
216759_at	8.253143746	7.790776759	7.690736917	7.068402994
216760_at	7.983159782	8.641920069	8.226186005	8.692394406
216761_at	9.451326264	8.905533007	8.063214489	10.45504421
216762_at	6.630375735	6.35044033	6.88839752	7.295569056
216763_at	8.501974574	7.440899275	8.112278058	6.918701172
216764_at	5.444593853	6.005738986	5.829419892	6.79048505
216765_at	5.464589102	5.280405374	5.445804977	5.608332444
216766_at	6.721475718	5.954406163	6.133196006	6.885595596
216767_at	7.546786293	7.549236638	6.21526415	7.504495967
216768_x_at	13.03138344	13.88519625	13.67625762	12.43304826
216769_x_at	5.895918493	4.836092681	5.849864794	6.027866309
216770_at	8.912657159	8.035218093	8.743569952	8.67679314
216771_at	5.780353472	5.93976224	6.696070866	5.873762814
216772_at	7.913447604	7.142271398	7.112904058	7.365200008
216773_at	6.407724356	7.239933448	6.073041195	6.69928155
216774_at	6.145342803	6.778561352	6.154625953	6.703701088
216775_at	6.192958592	5.196108153	5.793103664	5.656031352
216776_at	9.144266858	7.559157668	9.366405222	9.211365156
216777_at	6.701248062	6.609550899	7.729280523	6.983504603
216778_s_at	7.206635265	7.330658673	5.876397356	7.122071645
216779_at	9.179973595	8.606778612	8.437420026	8.970632764
216780_at	7.508233426	7.716749661	7.429982189	7.959472308
216781_at	7.070783759	5.894660079	6.81501878	6.079978919
216782_at	7.950991256	7.044619715	7.128508674	7.401896441
216783_at	7.466535175	6.311620638	6.826698768	5.90951007
216784_at	12.35841062	10.72553901	12.21137576	10.66238005
216785_at	7.781773095	8.227901319	8.669865778	8.245996247
216786_at	6.473451486	5.531144883	6.600451273	5.667578683
216787_at	6.030711585	5.924569757	5.689647894	6.797777549
216788_at	11.05611394	9.655552256	10.28965274	12.2845216
216789_at	8.482321968	8.036859817	8.21852607	8.637693753
216790_at	6.991723301	7.739676558	6.803090686	6.346086435
216791_at	10.9151258	10.13345483	11.22249048	10.76086431
216792_at	7.135818707	6.48621096	6.067540348	6.089387587
216793_x_at	6.940339948	7.787487896	6.230801439	6.952890302
216794_at	9.98698509	7.865575891	9.608899384	8.841394699
216795_at	6.091205753	6.514061597	6.259371298	5.839485111
216796_s_at	7.014951143	5.632408732	7.690736917	7.377463345
216797_at	5.959256092	6.672557768	6.465492644	6.534729399
216798_at	9.38155768	9.340279618	8.795330806	10.26353329
216799_at	7.024136362	7.025340766	6.882225879	6.52576124
216800_at	7.724094481	6.415135207	7.552071182	7.021258995
216801_at	8.68913642	7.65847924	8.079333691	7.626901023
216802_at	6.585658479	6.895941677	6.076258488	6.662217145
216803_at	5.910371508	5.867542382	5.849195118	6.263346795
216804_s_at	274.429102	202.1332404	291.7644737	246.5949683
216805_at	5.567286757	5.43421753	5.700520699	5.714008203
216806_at	22.60915081	26.6313917	19.15193964	23.24839238
216807_at	8.059543198	7.576249877	7.319412514	8.04195923
216808_at	6.849964048	6.170422477	7.090199929	6.208976978
216809_at	7.528482826	7.04026771	8.703686102	7.170986312
216810_at	5.839363821	5.595506512	5.737757209	5.822311945
216811_at	6.083100014	5.973537691	7.043847106	6.541683969
216812_at	6.863874039	6.187753019	6.512982545	6.324080341
216813_at	7.149342806	6.182321356	5.98909321	7.106033728
216814_at	7.276309592	7.653286293	6.936172052	6.44756964
216815_at	8.301137618	7.956521123	8.598266794	6.562065196
216816_at	9.331049468	7.932910422	8.510546941	7.447568996
216817_s_at	6.522256629	5.776744989	5.698533094	5.708957347
216818_s_at	8.838963024	7.615496049	8.650479631	7.287387991
216819_at	6.178816706	6.176974623	5.590118419	5.39983664
216820_at	5.709680193	6.591836637	6.912308709	4.978357517
216821_at	8.533591276	8.351164361	7.879114736	10.42475551
216822_x_at	8.721671625	9.610336023	8.931998816	8.943239894
216823_at	26.64268407	27.0783403	27.88261214	29.63700281
216824_at	10.07161828	12.73022908	9.690098404	10.13632716
216825_s_at	6.218028874	7.853613811	7.957551557	6.679247214
216826_at	6.34210412	7.115447112	6.765875303	7.510087997
216827_at	7.461115264	6.290966857	7.380841809	7.622886419
216828_at	7.913722075	5.815298805	7.636643813	5.806903317
216829_at	6.378710427	6.929849532	6.747742988	6.172997181
216830_at	7.733725853	7.024662313	7.776785016	7.103495187
216831_s_at	6.14803943	5.891560821	6.843347854	6.435334182
216832_at	9.164569183	8.975457355	8.432693002	9.074239126
216833_x_at	8.513695217	7.90919429	8.471369748	8.045993199
216834_at	6.081373709	5.956708717	5.924195564	5.905214059
216835_s_at	9.655685742	9.617124016	9.802995351	11.16691744
216836_s_at	39.3877883	41.53886837	39.93871716	37.40299127
216837_at	6.815584716	7.595120515	7.49743343	7.043263423
216838_at	6.916757792	7.070234901	7.562032258	6.669495879
216839_at	6.095220858	6.158679835	6.826172005	6.299381531
216840_s_at	8.160633105	8.908900687	9.942207129	8.956194809
216841_s_at	12.77674794	13.15155296	12.40868133	12.56296065
216842_x_at	11.19860818	9.684697302	11.25226609	11.81824219
216843_x_at	80.73495348	73.52482522	94.12809076	83.26730625
216844_at	5.531531604	5.916010009	5.623217769	6.006947355
216845_x_at	12.39987351	10.02043621	9.651653271	11.09817811
216846_at	9.030633323	6.389482544	9.399736586	6.914295163
216847_at	8.664898895	7.626471986	8.223146265	8.353200952
216848_at	10.63364653	7.811297365	7.98728008	8.847737959
216849_at	8.949754322	8.387702867	8.970422029	10.25319489
216850_at	7.571682153	9.141784439	9.803067929	7.705629232
216851_at	7.047540201	6.861616218	8.167284032	7.408130819
216852_x_at	7.499061269	7.913495921	6.795187385	8.941287959
216853_x_at	7.525815971	7.502604261	7.94595547	8.33500685
216854_at	6.823992161	7.462806456	7.6777568	7.745947796
216855_s_at	12.81488403	10.36837974	13.38853822	11.99336688
216856_s_at	8.904180292	8.492678008	9.279655847	9.549840243
216857_at	7.019675716	7.567248035	7.556548587	7.697211018
216858_x_at	13.56739414	12.59433911	11.98872162	17.10157838
216859_x_at	12.63676475	12.09031179	9.218071563	9.536668149
216860_s_at	26.30323046	23.7026465	24.95048519	26.78963535
216861_at	8.131373155	6.941855203	7.559563915	7.570118444
216862_s_at	117.1851437	104.7160175	130.0075924	159.4124675
216863_s_at	59.58733483	51.92580216	47.61738009	38.21013705
216864_at	6.820587791	7.45063174	7.945156253	7.014123766
216865_at	6.573107876	6.484288071	8.24265552	7.845009088
216866_s_at	8.522032874	7.384213741	7.62019675	6.656203667
216867_s_at	17.76898599	12.93402885	31.46517204	47.4504733
216868_s_at	5.148890909	5.175411856	6.304880207	6.346235558
216869_at	11.30633078	7.774922158	8.214885004	8.511351654
216870_x_at	6.388078742	7.187791582	7.877189202	8.860792611
216871_at	7.949478309	10.57375635	7.27747584	8.592675195
216872_at	6.079022967	7.19075004	5.961563328	6.799172276
216873_s_at	22.188533	31.00059085	25.7126985	25.75245495
216874_at	6.423621257	6.35233113	6.700519749	7.81764998
216875_x_at	8.827899255	9.328838567	9.757731982	8.93574676
216876_s_at	5.508696657	5.708281362	5.241919802	5.541545446
216877_at	5.919447168	5.741223341	6.643011213	6.23213851
216878_x_at	7.847699553	7.849634695	8.282733402	9.961343718
216879_at	6.799832619	6.09226949	6.450744442	6.146468713
216880_at	15.4169623	13.42494184	15.46483223	14.40812552
216881_x_at	12.05314327	12.05059806	14.01829395	13.99837809
216882_s_at	7.314465488	8.06717474	9.010617069	9.426269814
216883_x_at	39.63514571	41.65389665	33.48139581	40.11800205
216884_at	10.92678276	33.2051228	9.031266933	9.961343718
216885_s_at	14.90718561	15.69205755	16.05937453	15.02900258
216886_at	7.34511593	7.767755385	7.729299044	5.998975186
216887_s_at	6.315196266	7.250546926	6.827782981	6.753985881
216888_at	10.09382174	9.80723318	10.63240832	10.34959823
216889_s_at	10.02404643	9.884050987	9.666295719	10.94236184
216890_at	6.582283685	7.509804542	7.229896996	6.727564077
216891_at	7.370215615	6.001228249	6.31303882	6.669688582
216892_at	8.19173152	7.597530753	6.917820356	7.174657412
216893_s_at	6.114498661	6.198575404	5.823682828	6.456989591
216894_x_at	12.21332613	10.2729932	9.448936812	9.164878993
216895_at	5.5851349	5.845635519	6.199095553	4.966556628
216896_at	6.232817954	5.960996055	5.506712792	6.923126779
216897_s_at	9.786138341	8.871677529	8.527089273	9.227819738
216898_s_at	6.054678626	6.016207961	6.185818713	5.893822635
216899_s_at	30.11021385	43.9043109	35.61388471	38.31896878
216900_s_at	7.76145538	8.186303466	8.004427469	9.195475903
216901_s_at	6.614453946	6.816903826	7.909797773	7.518766067
216902_s_at	82.00523748	84.34747833	53.34841312	60.54412294
216903_s_at	62.0052722	76.84711412	63.20902174	66.40541293
216904_at	7.420702922	6.131750783	6.541567025	6.193673619
216905_s_at	55.34442812	61.12808416	44.93279637	34.2066811
216906_at	6.339308522	6.447687288	7.288297538	6.778684232
216907_x_at	7.155301516	7.916916443	7.376855262	7.491527236
216908_x_at	75.96833493	67.72026995	51.04735044	50.25551024
216909_at	7.44547531	7.070678485	5.899853902	5.894340182
216910_at	7.357193974	7.394556124	7.222607485	6.062882166
216911_s_at	6.905783121	6.577357728	8.419803572	6.810871521
216912_at	7.255691534	8.130194472	6.445248436	7.785923388
216913_s_at	20.49658551	21.03162819	28.79682499	27.87993542
216914_at	7.482701403	9.358205019	8.485031425	9.386794432
216915_s_at	174.5501228	228.7789505	142.6109159	134.041983
216916_s_at	5.807169816	5.955913391	6.065039547	6.566669086
216917_s_at	5.779950535	6.423845805	6.732292161	7.092601354
216918_s_at	1287.379133	1534.938439	1147.268158	898.2717701
216919_at	8.924859659	8.335478092	7.561745848	7.832464978
216920_s_at	7.060364963	6.36347766	6.555441451	6.76596736
216921_s_at	6.816893692	6.163373918	7.040407357	6.121243531
216922_x_at	8.600197195	7.914259038	7.884642965	7.855230001
216923_at	6.710005934	5.977913166	6.014847936	6.49163366
216924_s_at	9.653754542	7.987942286	7.817680573	8.28115167
216925_s_at	8.098561983	7.172343319	7.16153344	8.476353244
216926_s_at	6.928916675	7.088109549	6.126186892	6.744103499
216927_at	6.008940911	6.8155865	6.660275006	8.086881032
216928_at	7.017734084	7.62811342	7.906233921	7.253430586
216929_x_at	8.00453569	7.421002329	7.38544838	6.330576393
216930_at	8.147234591	7.661606292	8.472806827	9.29490802
216931_at	7.215161765	6.341796715	7.251007836	7.601518521
216932_at	10.14481982	8.119479348	10.20495431	7.239148741
216933_x_at	8.064756463	8.321483102	8.300438868	10.03672852
216934_at	7.5427229	6.162501533	7.879746567	8.112108779
216935_at	6.995831881	5.690578803	6.83147383	5.848262746
216936_at	7.699267822	8.854342998	8.008833767	8.358630691
216937_s_at	7.096953961	7.033864911	5.996389852	8.452391916
216938_x_at	9.320075789	8.743389757	8.219169017	9.631639345
216939_s_at	6.697000493	6.603023183	6.6334422	6.615370848
216940_x_at	20.19558407	18.05991269	17.77351677	17.96126813
216941_s_at	71.87902754	88.83784253	92.28957685	96.92893951
216942_s_at	234.7232761	226.0880481	131.9472055	148.5359727
216943_at	8.612169061	7.18789965	6.919782702	8.111978008
216944_s_at	8.010784691	7.218803604	7.155386982	7.119500063
216945_x_at	8.147234591	12.19660118	11.93719922	11.00913191
216946_at	6.693167184	5.735120609	6.472653545	6.687610849
216947_at	6.490941259	7.236072771	7.282413273	7.167699378
216948_at	6.247981294	6.622118247	6.395254586	6.353567907
216949_s_at	11.17466857	9.615500982	10.63781469	12.62055391
216950_s_at	7.240811432	7.008539986	7.766132802	7.532476538
216951_at	6.909734466	6.364309151	6.253003926	6.657111628
216952_s_at	32.77051808	33.37511488	41.54346995	33.62861912
216953_s_at	6.369615883	6.290682631	7.915958267	7.767349213
216954_x_at	105.9798207	99.07590128	113.6886367	130.152483
216955_at	7.943710362	8.319933362	7.298057319	7.933988673
216956_s_at	7.43930844	9.633379952	8.598452977	7.753582973
216957_at	6.457954826	7.068395873	6.850675517	6.167090534
216958_s_at	17.55585628	16.10386617	23.8380154	19.8920517
216959_x_at	11.50002309	10.03311639	11.53931	11.08026001
216960_s_at	23.39795089	21.10022224	17.53762958	14.36405588
216961_s_at	8.954830962	14.97961945	11.71342525	11.85172001
216962_at	35.0729628	131.9650629	36.73552616	33.35667191
216963_s_at	7.606885012	7.400480817	7.431803428	7.588765695
216964_at	9.995353153	10.18642125	10.3043122	10.81965991
216965_x_at	10.51386246	10.32457941	11.0124283	10.51529756
216966_at	7.329788549	8.318664383	8.140858159	9.183699356
216967_at	5.968751073	6.781734341	6.124431702	6.068516561
216968_at	9.539822113	8.681982269	8.721643385	7.411120924
216969_s_at	13.6755037	9.740648445	11.42692163	11.80687218
216970_at	7.223554686	5.483351282	6.612211837	5.96460011
216971_s_at	62.94844442	34.46439396	85.52711332	41.52156191
216972_at	6.949401462	7.329626353	6.612211837	6.727460937
216973_s_at	9.109689247	8.034777254	7.733018509	8.441252909
216974_at	5.091471883	5.149280732	5.372465785	5.433723408
216975_x_at	7.862079095	7.25916626	8.446866282	10.63719273
216976_s_at	58.49345799	56.67968749	61.06254538	60.40566263
216977_x_at	350.9699952	299.1440673	298.0253783	351.0854163
216978_x_at	6.159865707	6.631162109	6.412676334	7.083607156
216979_at	7.894476321	7.65847924	7.744604158	7.828517913
216980_s_at	7.246436859	7.882222933	9.378112343	7.846674118
216981_x_at	10.0801042	9.314475941	9.898081548	9.226457579
216982_x_at	5.868009298	7.057239774	6.773803785	6.557086977
216983_s_at	7.712737085	8.213462169	7.280811674	6.895306034
216984_x_at	9.759322854	7.099358751	7.471462162	8.703290227
216985_s_at	37.5728343	36.42782558	29.40031062	28.4427602
216986_s_at	9.217504586	7.976634663	8.798382086	8.058483091
216987_at	5.602240841	5.833048224	5.803357482	5.629478117
216988_s_at	392.7500156	383.69537	458.9691617	436.3602233
216989_at	8.250257968	7.802951014	8.477310706	7.882660323
216990_at	6.043946495	6.60521058	5.825488559	5.877116656
216991_at	7.912106768	7.998131939	6.876127846	8.159021461
216992_s_at	6.82675198	6.155008099	6.383171199	6.418374213
216993_s_at	8.884462161	9.171423988	8.626262253	8.590222034
216994_s_at	7.324532923	7.090007156	8.048390408	8.860792611
216995_x_at	7.224681483	7.360884447	7.769280087	7.720595225
216996_s_at	80.42639128	85.58999267	81.31811172	84.75492411
216997_x_at	9.81204321	9.283731581	7.213963659	8.157757718
216998_s_at	8.411572565	7.72654207	8.610265308	8.201848913
216999_at	5.314244189	5.415649726	6.532104902	5.388362725
217000_at	8.3255013	8.768870552	9.659146339	8.162125736
217001_x_at	12.72820333	10.53517775	14.68155717	12.56548924
217002_s_at	6.060646899	6.707546476	7.09064011	6.962133882
217003_s_at	6.417066609	6.747407354	7.861645235	7.477513936
217004_s_at	7.061666068	8.15634682	6.583881907	6.768910949
217005_at	8.872686693	9.095258028	9.121965174	10.39492464
217006_x_at	7.964558847	8.389292985	7.772678527	7.647070122
217007_s_at	60.13063858	33.15165693	56.51994642	57.56337941
217008_s_at	7.31971361	7.322470927	8.098516766	7.279731067
217009_at	8.153773643	7.100209139	6.25030233	5.905214059
217010_s_at	6.923330998	8.594452521	10.00534564	7.522995992
217011_at	8.793462157	7.876445379	7.690736917	8.424651607
217012_at	5.965256211	5.066240374	6.425762384	6.698818576
217013_at	6.92171467	7.040109073	6.498980465	7.151897589
217014_s_at	9.707465739	8.343920167	9.563640517	8.243851073
217015_at	6.997345346	6.34751881	6.18011063	6.843175064
217016_x_at	8.677242819	8.242093841	7.98427735	7.876930479
217017_at	6.071991086	6.016207961	6.479670977	5.221733483
217018_at	7.489098404	7.494811625	7.172945909	6.619952647
217019_at	25.87320054	26.72285438	28.58280851	26.28108857
217020_at	6.623192344	6.641857758	7.163679054	7.565939371
217021_at	7.235870707	7.737762963	5.93830784	8.295101362
217022_s_at	6.186629703	6.131297043	6.686930073	5.549925837
217023_x_at	8.501645652	7.333471659	8.00081438	7.491963506
217024_x_at	9.968236147	9.569949448	11.37019738	8.153130098
217025_s_at	38.82404914	27.84667741	60.88198247	40.4072787
217026_at	6.171315015	5.99507805	6.056598568	5.447487937
217027_x_at	35.05168956	39.71520282	40.62656584	33.37961663
217028_at	6.973104639	7.20660631	6.267737979	6.895407892
217029_at	6.497384819	6.981175418	6.832424422	6.24580935
217030_at	7.469500617	6.913224717	7.539471429	7.734498853
217031_at	7.499061269	6.696460666	6.440454969	6.187960009
217032_at	7.692513991	8.929517112	9.656293976	8.519997749
217033_x_at	6.903000144	8.341399751	8.598452977	7.997041595
217034_at	7.578100675	7.165544522	7.721262379	8.198467633
217035_at	8.222011565	7.90919429	8.22832064	7.91505382
217036_at	6.104911146	6.380254945	5.918202502	7.077093796
217037_at	6.913915746	5.787192309	6.734250706	7.821222737
217038_at	7.75973809	8.193190002	6.811690194	7.037959403
217039_x_at	10.43806226	13.55791182	10.40553691	10.78964268
217040_x_at	20.47506392	24.74225301	23.05226151	23.09701243
217041_at	8.279936244	8.548313916	9.068439885	8.879850291
217042_at	7.246436859	6.933462981	6.50868785	7.619969832
217043_s_at	124.3726914	136.5137216	129.7293836	127.283332
217044_s_at	7.499061269	6.65318283	8.695646318	7.59779402
217045_x_at	11.71581037	10.45858035	9.971303125	12.36038971
217046_s_at	6.913361777	8.043675465	8.96909802	8.876720496
217047_s_at	32.90045911	35.99482182	34.78368586	29.54082343
217048_at	7.976608074	7.520714135	7.67093239	7.102608275
217049_x_at	9.984552067	7.433415368	8.178373565	8.153572412
217050_at	6.730832603	7.025340766	6.221066012	6.336728013
217051_s_at	9.657360471	13.75714308	8.550274073	7.92256598
217052_x_at	9.301510171	9.80723318	9.276272048	9.413782512
217053_x_at	6.997345346	7.173212092	7.805539556	8.341407822
217054_at	13.55377957	14.32736298	14.49336835	13.21057634
